age,job,marital,education,balance,contact,day,month,duration,campaign,previous,poutcome,housing_new,loan_new,y_new
29,0,0,2,765,0,16,10,238,1,0,2,0,0,1
38,0,1,2,1276,0,17,4,272,2,3,1,0,0,1
35,9,1,0,3285,0,21,10,1555,2,0,2,0,0,1
67,5,1,1,203,0,11,9,405,1,2,1,0,0,1
26,7,1,1,77,0,15,4,619,1,4,0,1,0,1
52,3,1,1,955,0,3,1,153,1,3,1,0,1,1
58,3,1,0,3109,0,29,5,295,1,4,1,0,0,1
53,6,1,1,849,0,6,1,3102,3,0,2,1,0,1
45,0,2,2,1,0,6,7,490,2,0,2,0,0,1
73,5,1,3,519,1,16,9,434,1,1,0,0,0,1
30,7,1,1,517,0,11,11,141,2,0,2,0,0,1
32,0,0,2,2016,0,13,3,232,1,1,1,0,0,1
29,11,0,2,163,0,3,7,249,1,0,2,0,0,1
29,11,0,1,1925,0,21,9,150,3,5,1,0,0,1
34,3,1,1,1207,2,21,4,905,1,0,2,1,0,1
30,9,2,1,7105,0,22,11,321,2,0,2,0,0,1
53,7,2,1,765,0,14,4,959,3,7,3,1,0,1
42,9,2,1,1713,2,30,4,855,2,0,2,1,0,1
56,9,1,0,3391,0,21,3,243,1,0,2,0,0,1
37,9,1,1,1978,0,9,8,404,1,1,1,0,0,1
49,0,1,1,99,0,6,4,687,2,1,0,1,0,1
29,11,0,1,314,0,30,3,465,1,0,2,0,0,1
26,0,0,2,222,0,28,5,247,1,2,1,0,0,1
47,0,0,2,334,0,28,5,614,3,9,1,1,0,1
60,5,1,0,1542,2,14,4,930,1,0,2,1,0,1
34,0,1,2,0,0,7,7,262,1,2,1,1,0,1
29,1,0,2,0,0,7,4,347,2,6,0,1,0,1
47,3,1,3,162,0,25,7,366,3,0,2,0,0,1
31,0,0,2,533,0,12,10,90,3,6,1,0,0,1
37,6,1,1,0,0,9,11,179,1,1,1,1,0,1
37,0,1,2,2283,0,6,7,303,2,4,1,0,0,1
50,6,0,1,2252,0,30,3,652,2,0,2,0,0,1
45,0,1,2,1309,0,2,6,367,1,0,2,0,0,1
49,0,1,2,1167,0,24,8,249,1,14,1,1,1,1
42,0,1,2,27696,0,12,4,176,2,5,1,0,0,1
35,6,2,1,1085,0,5,5,199,1,7,1,0,0,1
50,0,1,2,938,0,30,3,780,1,0,2,0,0,1
30,0,0,2,424,0,16,3,298,4,0,2,0,0,1
24,0,0,2,507,0,3,6,257,1,0,2,0,0,1
58,5,2,2,3237,1,31,9,615,1,0,2,0,0,1
40,9,0,2,7968,0,2,2,263,2,2,1,0,0,1
60,9,1,0,0,0,22,6,1193,1,1,3,0,0,1
40,3,1,1,-438,0,11,4,1017,1,0,2,0,0,1
44,0,2,2,-411,2,2,5,432,4,0,2,1,0,1
35,0,1,2,520,0,4,4,458,3,5,0,1,0,1
28,11,0,2,3054,0,30,3,384,1,6,3,0,0,1
70,5,2,0,482,1,14,0,372,1,2,1,0,0,1
74,5,1,2,1843,0,15,2,192,1,2,1,0,0,1
64,5,1,1,466,0,18,9,526,1,0,2,1,0,1
46,1,1,1,3434,0,8,5,148,2,1,1,0,1,1
28,3,1,1,61,0,21,7,744,1,3,1,1,0,1
38,1,1,1,5115,0,2,5,318,1,7,1,1,0,1
32,1,0,1,483,0,8,7,580,3,0,2,0,0,1
48,0,0,2,830,0,25,7,961,4,0,2,0,0,1
34,6,1,1,1474,0,2,3,739,2,0,2,0,0,1
58,5,1,1,2714,0,26,4,165,1,2,0,0,0,1
53,1,1,1,480,2,6,5,648,2,0,2,0,0,1
32,1,0,1,230,0,18,4,442,1,8,0,1,0,1
48,0,1,2,2266,0,18,10,676,1,0,2,0,0,1
36,1,1,2,911,0,25,4,117,2,3,0,1,1,1
33,1,1,1,557,0,4,4,367,1,0,2,0,0,1
34,3,1,1,800,0,5,3,144,1,0,2,0,0,1
33,3,1,1,0,2,21,4,521,3,0,2,1,0,1
52,3,1,1,7119,1,20,10,871,3,0,2,0,1,1
24,1,1,1,556,0,6,10,368,2,2,1,1,0,1
39,2,1,2,942,0,14,7,880,3,1,3,1,0,1
37,1,1,1,1458,0,30,3,281,1,0,2,0,0,1
33,7,1,1,1697,0,3,10,179,1,0,2,0,0,1
39,1,2,2,3,0,6,4,488,1,0,2,0,0,1
62,5,1,0,1742,0,14,5,167,2,6,3,0,0,1
30,3,0,0,0,0,15,6,716,3,0,2,0,0,1
19,11,0,0,103,0,10,6,104,2,0,2,0,0,1
30,1,1,2,526,2,26,5,677,3,0,2,1,1,1
59,0,1,2,553,0,7,6,1272,3,0,2,1,0,1
24,3,0,1,167,0,25,4,288,1,2,1,0,1,1
53,3,1,0,5603,0,28,7,2372,6,0,2,0,0,1
38,1,1,1,1478,0,12,7,926,4,0,2,0,0,1
25,7,0,1,1119,0,18,4,1063,1,0,2,1,0,1
32,3,1,1,783,2,21,4,923,3,0,2,1,0,1
66,5,1,0,3629,0,2,1,474,1,2,3,0,0,1
43,3,1,1,413,0,12,7,235,2,4,1,1,0,1
46,0,1,0,3229,0,20,3,1550,1,0,2,1,0,1
46,0,1,2,273,0,10,4,583,6,6,1,1,0,1
39,0,1,1,215,0,11,7,1141,4,0,2,0,0,1
25,6,0,1,1871,0,4,5,136,1,0,2,0,0,1
48,2,1,1,0,0,28,6,431,2,0,2,0,1,1
37,0,1,1,565,0,6,7,174,1,3,0,0,0,1
27,6,1,2,2855,0,25,0,240,1,3,0,0,0,1
32,3,0,1,217,0,15,4,692,3,0,2,1,0,1
34,7,0,1,2,0,15,4,153,2,0,2,1,0,1
52,7,1,0,1625,0,8,7,459,2,0,2,0,0,1
33,9,1,1,1211,0,11,1,535,1,1,1,0,0,1
25,7,0,1,1119,0,18,4,1063,1,0,2,1,0,1
31,8,0,2,144,2,16,4,676,1,0,2,1,0,1
25,0,0,2,1317,0,26,4,176,1,0,2,0,0,1
47,10,0,0,2785,0,13,4,570,1,0,2,1,0,1
51,3,1,1,955,0,17,11,221,3,0,2,0,1,1
47,1,1,1,1981,0,21,6,919,2,0,2,1,0,1
73,5,1,2,1843,0,11,8,106,2,0,2,0,0,1
49,1,2,1,305,0,24,6,367,2,0,2,0,0,1
36,8,1,1,188,0,4,4,1046,3,2,1,1,1,1
37,2,1,2,1649,0,1,6,140,3,0,2,0,1,1
28,0,0,2,6551,0,23,8,203,1,0,2,0,0,1
26,9,0,1,632,0,12,1,218,1,0,2,0,0,1
71,5,1,2,653,1,26,1,367,1,0,2,0,0,1
34,0,1,2,611,0,2,5,350,1,0,2,0,0,1
42,3,1,0,2103,0,13,3,384,2,0,2,1,0,1
43,6,1,2,189,0,14,6,1062,4,0,2,1,0,1
33,6,0,2,146,0,23,6,351,3,0,2,0,0,1
34,0,1,2,703,0,14,3,342,1,0,2,1,0,1
56,0,2,2,10532,0,7,7,324,1,0,2,0,0,1
60,5,1,1,2722,0,12,7,506,2,0,2,0,0,1
66,5,1,0,2883,0,23,3,158,1,0,2,0,0,1
60,0,1,2,5041,1,4,10,399,1,0,2,0,0,1
31,0,1,2,792,0,20,7,763,14,0,2,0,0,1
40,0,1,2,1308,1,3,1,1776,2,0,2,0,0,1
27,0,0,2,107,0,18,9,767,3,0,2,0,0,1
26,6,0,1,102,0,8,6,658,2,0,2,0,1,1
68,5,0,2,2144,0,26,0,708,1,3,1,0,0,1
71,5,1,0,2600,0,13,10,186,2,1,1,0,0,1
45,1,0,2,2033,0,15,5,243,5,2,1,0,0,1
41,1,0,1,650,0,20,10,2420,3,0,2,1,0,1
27,11,0,1,538,0,4,5,124,2,0,2,0,0,1
25,0,1,2,4461,0,11,2,796,5,0,2,0,0,1
35,0,0,2,1162,0,30,3,175,1,0,2,0,0,1
47,0,1,2,3663,0,30,2,364,3,0,2,0,0,1
60,5,1,1,523,0,11,1,467,1,3,1,0,0,1
32,1,1,2,636,0,28,7,370,1,4,1,1,0,1
30,1,1,2,526,2,26,5,677,3,0,2,1,1,1
39,7,2,1,687,0,9,6,869,1,0,2,1,0,1
30,1,0,2,411,0,22,9,127,3,2,0,0,0,1
34,7,0,1,-701,0,11,4,610,2,0,2,1,0,1
54,0,1,1,1134,0,25,6,1330,3,0,2,1,0,1
28,8,0,2,159,0,14,9,246,2,2,3,0,0,1
32,0,0,2,769,0,29,7,695,2,0,2,0,0,1
33,7,1,1,386,0,12,10,253,1,4,0,0,0,1
34,3,1,0,329,0,17,3,952,1,1,0,1,0,1
32,6,0,1,555,0,9,8,344,1,0,2,1,0,1
36,3,2,0,-308,0,12,4,725,1,0,2,1,0,1
59,1,2,1,2396,0,20,10,488,1,0,2,0,0,1
38,0,2,2,6368,0,4,4,922,4,0,2,1,0,1
27,7,0,1,353,0,15,4,663,1,0,2,1,0,1
55,0,1,0,113,0,12,7,306,1,3,0,0,0,1
41,6,0,1,985,0,30,5,274,2,11,1,1,0,1
44,1,0,1,7138,0,8,7,809,2,0,2,0,0,1
57,1,2,1,3043,0,14,7,707,2,0,2,0,0,1
57,5,1,1,3738,0,20,6,178,2,8,0,1,0,1
41,3,1,1,1236,0,11,4,911,3,0,2,1,0,1
43,0,0,2,1696,0,26,7,257,1,3,0,1,0,1
28,0,0,2,223,0,1,5,303,1,3,1,1,0,1
30,3,1,1,378,0,14,4,566,2,0,2,1,0,1
46,1,2,1,-824,0,7,7,429,3,0,2,1,0,1
74,5,1,1,935,0,5,4,226,1,2,0,0,0,1
33,1,0,2,1636,0,4,4,592,1,1,1,1,0,1
39,6,1,1,607,0,12,4,454,2,3,0,1,0,1
40,6,2,1,2129,0,30,3,452,1,0,2,0,0,1
46,0,1,2,273,0,10,4,583,6,6,1,1,0,1
44,1,2,1,14,0,13,7,234,1,0,2,0,0,1
31,6,1,1,1229,0,12,3,176,1,0,2,0,0,1
32,0,0,2,1781,0,8,3,321,1,0,2,0,0,1
44,10,1,0,-156,0,30,6,1211,2,0,2,0,1,1
59,10,1,0,100,0,5,7,1134,1,0,2,0,0,1
30,1,1,2,541,2,26,4,414,2,0,2,1,0,1
34,1,1,1,0,0,3,7,261,1,2,0,1,0,1
53,1,1,1,284,0,1,5,781,1,0,2,0,0,1
41,1,0,2,1646,0,5,4,258,1,7,1,1,0,1
37,1,1,3,189,0,1,9,238,1,2,1,0,0,1
27,6,0,1,192,1,28,6,1076,17,0,2,0,0,1
37,1,0,2,0,0,23,6,366,6,0,2,1,0,1
46,10,1,1,38,0,27,4,181,3,1,1,0,0,1
30,11,0,2,228,0,13,4,314,2,0,2,1,0,1
38,6,0,1,2470,1,31,9,227,1,0,2,0,0,1
39,3,1,1,167,0,12,4,612,1,0,2,1,1,1
41,3,1,0,246,2,19,5,683,3,0,2,0,0,1
30,6,1,1,396,0,13,4,366,3,2,0,1,0,1
66,0,1,3,2149,0,25,1,98,1,10,0,1,0,1
38,3,1,0,190,1,19,10,623,1,1,3,1,0,1
22,11,0,1,1522,0,30,9,368,2,0,2,0,0,1
37,9,1,1,1978,0,11,2,335,1,0,2,0,0,1
33,6,0,1,315,0,14,4,888,3,0,2,1,1,1
28,1,0,2,4987,0,9,1,253,21,0,2,0,0,1
42,0,1,2,976,0,19,7,164,1,0,2,0,0,1
47,6,1,3,66,0,7,7,358,1,0,2,0,0,1
34,3,0,1,3043,0,20,10,670,1,0,2,1,1,1
34,0,0,2,275,0,2,7,196,2,23,3,0,0,1
27,0,0,2,831,0,30,2,1081,2,0,2,0,0,1
54,1,0,2,118,0,5,3,280,1,0,2,0,0,1
34,3,1,0,1031,2,29,4,751,3,0,2,1,0,1
37,2,2,2,66,0,18,10,1164,2,0,2,0,0,1
57,0,1,2,1660,0,4,7,642,1,0,2,0,0,1
59,5,1,0,1115,2,19,5,834,1,0,2,0,0,1
42,3,1,0,2103,0,13,3,384,2,0,2,1,0,1
39,3,0,0,0,0,13,4,1975,5,0,2,1,1,1
45,1,1,1,1348,0,1,3,358,2,0,2,0,1,1
49,0,1,2,1167,0,24,8,249,1,14,1,1,1,1
22,7,0,1,344,0,18,4,347,1,0,2,1,0,1
26,6,0,1,96,0,11,7,349,1,3,0,0,0,1
51,0,0,1,1610,2,16,5,1248,3,0,2,1,0,1
47,3,1,1,3715,0,12,1,171,2,4,3,0,0,1
66,0,1,3,2149,0,26,4,135,2,11,1,1,0,1
32,3,1,1,783,2,21,4,923,3,0,2,1,0,1
42,3,1,0,2103,0,13,3,384,2,0,2,1,0,1
60,5,2,1,1091,0,30,6,441,5,0,2,0,0,1
60,1,1,1,316,0,4,4,545,2,4,0,0,0,1
31,0,0,2,165,0,8,7,523,2,0,2,0,1,1
38,0,1,2,0,0,30,3,571,1,0,2,1,0,1
36,1,1,2,4596,0,8,9,234,2,2,1,1,0,1
40,0,1,2,3352,1,23,9,138,1,0,2,1,0,1
30,0,0,2,536,0,2,6,309,1,0,2,0,0,1
46,1,1,1,1167,0,21,10,1540,2,0,2,1,0,1
30,6,0,1,0,0,4,8,316,3,0,2,0,0,1
36,1,1,2,521,0,20,9,347,3,0,2,0,0,1
42,0,1,2,2187,0,17,10,525,3,0,2,1,0,1
59,10,1,2,0,1,13,10,494,1,0,2,0,0,1
32,0,1,2,376,0,23,2,248,4,0,2,1,0,1
44,0,2,2,2367,0,22,8,263,1,6,1,0,0,1
61,1,1,1,1191,0,21,4,214,4,0,2,0,0,1
54,0,1,2,8295,0,2,9,849,2,1,1,0,0,1
27,1,0,1,204,0,28,6,471,2,0,2,0,0,1
41,3,0,1,1085,0,7,6,599,1,0,2,1,1,1
54,1,1,2,395,0,30,3,183,1,2,1,0,0,1
28,6,0,1,762,0,18,8,115,3,0,2,0,0,1
35,0,2,2,146,0,6,7,720,2,0,2,0,0,1
55,3,1,1,49,0,7,6,494,4,0,2,1,0,1
28,7,0,1,198,0,5,6,128,2,0,2,0,0,1
79,5,1,0,3025,0,11,11,166,3,3,3,0,0,1
58,0,1,1,2155,0,10,1,135,2,5,1,0,1,1
37,6,1,2,29,0,14,4,404,2,2,3,0,0,1
40,3,1,0,0,0,21,6,1080,4,0,2,1,0,1
31,7,0,1,181,0,30,3,325,1,0,2,0,0,1
58,1,1,1,589,0,10,1,511,3,6,1,1,0,1
31,6,0,1,622,0,18,6,420,1,0,2,0,0,1
30,0,0,2,502,0,18,6,572,1,0,2,0,1,1
42,6,1,1,105,2,11,5,1159,4,0,2,0,0,1
26,0,0,2,170,0,15,5,129,1,0,2,0,0,1
83,5,2,0,46,0,25,2,115,1,0,2,0,0,1
57,0,1,2,1318,0,16,9,115,1,2,0,0,0,1
33,9,0,2,6748,0,14,7,1579,2,0,2,0,0,1
78,5,2,1,3219,0,24,1,151,1,0,2,0,0,1
57,6,1,3,2038,0,9,7,628,1,2,0,0,0,1
31,8,1,2,2666,0,10,10,318,2,6,1,0,0,1
85,5,1,0,1255,0,15,0,233,3,0,2,0,0,1
30,6,0,1,914,0,28,9,524,3,1,0,1,0,1
25,11,0,2,1189,0,3,5,165,1,0,2,0,0,1
33,0,0,2,0,0,13,4,585,1,0,2,1,0,1
62,1,1,1,973,0,2,1,326,1,0,2,0,0,1
45,0,1,2,212,0,21,3,65,2,0,2,0,0,1
35,9,0,2,415,0,4,1,649,1,1,0,0,0,1
25,11,0,1,1747,0,24,6,903,1,0,2,1,0,1
27,6,0,1,4590,0,10,10,131,4,3,0,1,0,1
59,5,2,1,1,0,19,7,335,1,0,2,0,0,1
52,0,1,2,40,0,19,10,1265,3,0,2,0,0,1
49,1,1,2,523,0,3,2,152,2,0,2,1,0,1
33,0,0,2,2364,0,17,4,508,1,0,2,0,0,1
33,0,0,2,62,0,18,4,473,3,0,2,1,0,1
43,7,1,1,774,0,24,5,482,1,2,1,0,0,1
38,9,1,0,7005,0,7,6,370,1,1,0,1,0,1
27,8,0,2,347,0,6,7,385,4,0,2,0,0,1
31,11,0,2,64,0,2,5,261,2,0,2,0,0,1
38,6,0,1,2470,1,31,9,227,1,0,2,0,0,1
33,1,0,1,1429,0,31,7,268,8,0,2,1,0,1
71,5,1,1,2850,0,17,1,185,1,0,2,0,0,1
33,0,0,2,373,0,27,6,267,1,4,0,0,1,1
33,0,0,2,718,0,29,5,271,1,3,1,1,0,1
25,3,0,1,0,0,23,3,163,1,0,2,0,0,1
33,2,0,1,278,0,1,1,563,5,0,2,0,0,1
30,11,0,1,48,0,25,1,217,1,2,1,0,0,1
26,2,0,1,101,0,5,1,810,1,1,0,1,0,1
37,6,1,1,2061,0,22,5,459,1,3,0,1,1,1
41,8,0,2,-94,0,4,1,1164,1,1,0,1,0,1
52,1,1,1,137,0,6,6,227,2,0,2,0,0,1
31,0,1,2,131,0,18,1,332,2,0,2,0,0,1
50,3,1,0,4979,1,6,3,180,1,0,2,0,0,1
26,0,0,2,194,0,22,3,407,2,0,2,0,0,1
40,0,1,2,3352,1,23,9,138,1,0,2,1,0,1
45,3,2,0,-311,2,23,4,1030,1,0,2,1,0,1
29,1,0,2,0,0,7,4,347,2,6,0,1,0,1
65,2,1,2,2331,1,9,1,290,1,1,1,0,0,1
60,10,1,0,1163,0,30,3,470,8,0,2,0,0,1
41,3,1,1,2689,0,15,3,135,1,0,2,1,0,1
36,0,0,2,436,0,13,3,567,1,2,0,0,0,1
26,11,0,2,294,0,5,2,87,1,2,1,0,0,1
52,1,1,1,137,0,6,6,227,2,0,2,0,0,1
54,9,0,1,380,0,17,10,696,2,0,2,0,0,1
52,7,1,1,1000,0,5,7,766,2,0,2,0,0,1
18,11,0,3,108,0,8,8,169,1,0,2,0,0,1
30,1,1,1,484,2,6,4,703,1,0,2,1,0,1
53,9,1,1,94,0,10,7,493,1,14,1,0,0,1
39,9,1,1,2245,0,21,10,749,2,0,2,0,0,1
39,1,1,2,1524,0,20,3,567,1,0,2,0,0,1
55,0,1,2,12972,1,18,7,205,1,0,2,0,0,1
45,6,1,1,205,0,4,7,180,1,3,1,0,0,1
32,0,1,2,2667,0,4,2,251,1,4,0,1,0,1
34,3,2,3,172,0,15,5,177,1,0,2,0,0,1
32,1,0,2,388,0,29,3,250,3,0,2,0,0,1
40,3,1,0,57,0,31,6,1007,9,0,2,1,0,1
45,3,1,1,640,0,4,4,447,1,0,2,1,0,1
34,3,1,1,751,0,17,10,1303,1,0,2,1,1,1
39,1,2,1,291,0,7,4,882,2,0,2,1,0,1
61,5,2,1,927,0,30,3,427,3,0,2,0,0,1
34,1,0,1,2729,0,18,10,835,1,0,2,1,0,1
25,7,0,1,162,0,1,8,531,2,0,2,1,0,1
34,0,1,2,828,0,11,7,1080,3,0,2,0,1,1
45,0,1,2,786,0,10,8,84,3,0,2,0,0,1
30,3,1,1,0,0,10,6,1399,1,0,2,1,1,1
34,0,1,2,0,0,7,7,262,1,2,1,1,0,1
31,10,0,0,26965,0,21,3,654,2,0,2,0,0,1
27,8,0,2,168,0,12,10,123,1,1,1,0,0,1
30,0,0,2,12857,0,6,10,150,1,0,2,1,0,1
51,0,1,2,469,0,15,3,200,1,2,1,0,0,1
52,7,1,1,961,0,18,1,222,1,4,0,0,1,1
60,3,2,1,0,2,29,4,1207,1,0,2,1,0,1
40,0,1,2,1855,1,8,1,78,6,0,2,0,0,1
46,0,2,2,-130,0,24,2,144,2,0,2,1,0,1
27,1,2,1,1977,0,22,4,449,1,0,2,1,0,1
24,6,0,1,1295,0,22,6,355,2,1,1,0,0,1
32,0,2,2,874,0,12,7,1282,6,0,2,0,0,1
65,5,1,0,1760,0,18,7,855,4,0,2,0,0,1
39,1,1,2,1524,0,20,3,567,1,0,2,0,0,1
58,9,1,1,687,0,30,3,341,2,0,2,1,0,1
46,6,1,3,5511,0,26,6,414,2,1,1,0,0,1
63,5,1,1,18016,0,7,6,371,1,0,2,0,0,1
51,0,0,2,151,0,8,8,638,1,3,1,1,0,1
26,6,0,1,96,0,11,7,349,1,3,0,0,0,1
29,3,0,1,322,2,14,5,434,1,6,3,0,0,1
44,3,1,1,105,0,20,3,586,1,0,2,1,0,1
49,0,1,2,64,2,11,5,586,1,0,2,0,0,1
35,0,0,2,1750,0,21,3,333,3,0,2,1,0,1
43,0,2,3,7702,0,22,4,460,1,2,1,0,0,1
21,11,0,1,224,0,30,3,871,1,0,2,0,0,1
31,1,0,2,985,0,17,3,997,1,2,0,1,0,1
48,3,0,0,623,0,2,1,1425,2,0,2,1,0,1
43,6,1,1,132,0,19,7,574,1,3,1,0,0,1
30,3,0,1,7773,0,20,10,705,1,0,2,1,0,1
41,0,1,2,2226,0,7,7,182,2,1,0,0,0,1
47,3,1,1,1612,0,2,3,1164,1,0,2,1,0,1
32,7,0,1,133,0,15,3,171,1,0,2,0,0,1
24,3,0,1,1857,0,8,9,147,1,5,3,1,0,1
36,0,1,2,203,0,29,9,139,1,0,2,0,0,1
58,5,1,1,2714,0,26,4,165,1,2,0,0,0,1
48,9,1,1,926,0,12,7,504,2,10,1,0,0,1
46,1,2,2,0,0,28,0,1199,2,0,2,0,0,1
49,0,1,2,4751,0,12,7,884,4,0,2,0,0,1
46,1,1,1,3434,0,8,5,148,2,1,1,0,1,1
23,0,0,2,1506,0,9,2,131,4,0,2,0,0,1
32,11,0,1,1102,1,8,9,194,1,0,2,0,0,1
57,6,2,1,658,0,10,6,724,1,0,2,0,0,1
21,11,0,1,123,1,12,1,379,5,2,1,0,0,1
25,11,0,2,58,0,24,6,139,5,0,2,0,0,1
32,1,0,2,932,0,16,3,944,1,1,0,1,0,1
32,0,2,2,874,0,12,7,1282,6,0,2,0,0,1
40,3,1,0,57,0,31,6,1007,9,0,2,1,0,1
27,11,0,2,5291,0,12,10,192,2,2,0,0,0,1
44,2,1,2,624,1,14,7,552,2,0,2,0,0,1
32,1,2,2,53,0,22,7,671,2,0,2,0,0,1
43,0,1,2,240,0,16,3,453,1,0,2,1,0,1
77,5,1,0,2590,1,13,10,212,3,12,0,0,0,1
34,6,1,1,920,0,14,4,526,3,3,1,0,0,1
49,3,1,0,408,0,12,7,559,4,0,2,0,0,1
28,3,0,1,322,1,11,8,240,2,3,3,0,0,1
37,0,1,2,255,0,24,1,562,2,10,1,0,0,1
39,7,0,1,403,0,7,4,1262,3,0,2,1,0,1
37,9,0,1,2722,1,27,3,426,2,3,3,0,0,1
70,5,1,0,2795,0,8,0,301,2,0,2,0,0,1
50,10,1,1,388,0,15,8,173,2,4,0,0,0,1
37,1,1,2,127,0,25,7,192,1,1,1,1,0,1
64,2,1,2,2331,1,9,10,201,1,0,2,0,0,1
28,3,0,1,322,1,11,8,240,2,3,3,0,0,1
75,5,1,2,6027,0,16,10,1248,2,2,0,0,0,1
52,3,1,3,0,0,9,6,1486,1,0,2,1,0,1
55,1,1,2,1320,0,28,6,340,1,2,1,0,0,1
75,8,1,3,4984,1,28,9,509,1,0,2,0,0,1
38,0,2,2,6368,0,4,4,922,4,0,2,1,0,1
50,2,1,2,-168,0,23,6,1327,2,0,2,1,0,1
38,2,1,2,0,0,23,6,532,2,0,2,0,0,1
55,1,1,2,1320,0,28,6,340,1,2,1,0,0,1
30,1,0,2,1289,2,21,4,1697,2,0,2,1,0,1
59,5,0,1,2,1,2,1,935,1,0,2,0,0,1
24,11,0,1,387,1,4,4,340,8,0,2,0,0,1
52,7,1,1,657,1,7,6,398,2,2,0,0,0,1
30,3,1,1,486,2,29,4,1109,3,0,2,1,0,1
25,6,0,1,2816,0,30,3,327,1,0,2,0,0,1
32,3,1,1,889,0,10,8,185,1,5,1,1,0,1
35,3,0,1,4963,0,14,4,456,1,1,0,1,0,1
49,7,1,1,1314,0,14,7,834,14,0,2,0,0,1
35,0,1,2,62,0,8,1,469,2,2,0,0,0,1
41,1,0,1,650,0,20,10,2420,3,0,2,1,0,1
32,3,1,0,-454,0,18,4,801,5,2,0,1,1,1
52,1,1,1,386,0,20,3,438,1,0,2,0,0,1
43,0,1,2,1791,0,5,7,254,1,0,2,0,0,1
34,1,1,1,0,0,3,7,261,1,2,0,1,0,1
42,0,1,2,3713,0,19,10,709,2,0,2,0,0,1
42,0,0,2,11008,0,28,6,822,6,1,1,0,0,1
43,1,1,2,4333,0,20,10,1490,3,0,2,1,0,1
33,1,1,2,1699,0,6,10,178,2,1,1,0,0,1
37,6,2,2,4708,0,2,5,238,1,2,1,0,0,1
32,0,2,2,883,0,10,11,798,1,5,3,1,0,1
40,3,1,1,1009,2,20,5,1036,5,0,2,1,1,1
32,3,1,1,-53,0,16,3,648,1,1,3,1,0,1
40,6,1,1,1535,2,14,4,704,1,0,2,1,0,1
46,0,2,2,1329,0,3,6,247,2,0,2,0,0,1
27,0,0,2,151,0,16,6,496,1,0,2,1,0,1
56,5,1,2,281,0,3,2,96,2,0,2,0,0,1
45,3,1,3,1529,0,13,10,181,1,1,1,1,0,1
48,7,2,3,973,0,8,9,319,1,2,1,0,0,1
29,0,0,2,572,0,16,11,314,1,1,1,0,0,1
36,6,0,1,148,0,15,4,1357,4,2,0,1,0,1
61,5,2,1,4243,0,30,3,315,1,2,1,0,0,1
46,3,1,0,874,0,6,7,996,1,0,2,0,0,1
43,8,2,1,347,0,19,10,1468,3,0,2,0,0,1
40,0,1,2,0,0,10,10,147,1,8,1,0,0,1
47,6,1,1,3676,0,15,6,415,2,1,3,0,0,1
44,8,2,2,1070,0,30,3,381,1,2,3,1,0,1
32,3,0,1,400,0,4,4,268,3,0,2,0,0,1
56,7,1,1,654,0,15,8,875,1,0,2,0,0,1
46,0,2,2,1297,0,11,7,716,3,0,2,0,0,1
33,0,0,2,3552,0,13,1,158,2,3,0,0,0,1
58,1,1,0,4198,0,15,9,441,5,5,0,0,0,1
31,10,0,0,26965,0,21,3,654,2,0,2,0,0,1
42,3,0,0,4930,2,18,5,973,1,0,2,0,0,1
30,7,1,1,48,0,31,6,662,13,0,2,1,0,1
35,6,2,1,534,0,15,4,669,1,3,0,0,0,1
57,7,0,1,0,0,6,7,355,1,0,2,0,0,1
50,0,1,2,5108,0,18,11,406,1,2,0,1,0,1
34,6,1,2,0,0,28,0,155,2,0,2,0,0,1
30,3,0,1,239,2,21,4,412,1,0,2,1,0,1
27,3,1,2,335,2,26,5,519,3,0,2,1,0,1
32,0,0,2,10281,0,22,3,400,1,0,2,0,0,1
80,5,1,0,1468,0,13,0,330,3,0,2,0,0,1
23,7,0,1,425,2,3,5,768,1,0,2,1,0,1
29,10,0,2,19,0,3,11,274,1,1,1,0,0,1
66,10,1,0,1230,0,16,5,288,6,3,1,0,0,1
54,0,2,2,2171,1,18,10,1034,1,0,2,1,1,1
25,3,1,1,101,0,8,6,460,3,0,2,0,1,1
25,3,0,1,1243,0,10,6,1341,7,0,2,0,1,1
47,3,1,1,1568,0,19,1,388,1,7,1,1,0,1
42,1,2,2,2611,0,25,5,300,1,3,0,1,0,1
49,3,1,0,128,0,12,7,696,2,0,2,0,0,1
41,6,1,1,2498,0,12,7,411,1,0,2,0,0,1
30,6,1,1,1794,0,20,10,1035,1,0,2,0,0,1
35,0,1,2,925,0,8,5,200,4,0,2,0,0,1
67,5,1,3,2540,1,14,8,279,3,9,1,0,0,1
39,0,1,2,494,0,9,8,216,1,5,1,0,0,1
53,0,1,2,15,0,20,7,921,2,0,2,0,0,1
56,9,0,0,1110,0,4,1,945,2,0,2,0,0,1
36,3,0,1,3623,2,12,10,71,1,1,1,0,0,1
40,1,1,2,206,0,23,3,499,6,4,1,0,0,1
34,6,0,2,18,0,30,3,359,1,0,2,1,1,1
34,3,1,1,29,0,15,4,285,5,0,2,1,0,1
56,0,1,1,0,0,27,9,298,1,8,3,0,0,1
48,3,2,0,24,2,14,4,832,1,0,2,1,0,1
33,1,1,1,73,0,2,6,218,1,0,2,1,0,1
36,3,0,1,1822,0,8,3,952,1,1,3,1,0,1
38,3,2,0,0,0,13,4,531,2,0,2,1,0,1
71,5,2,0,275,0,14,5,293,1,1,1,0,0,1
44,3,1,3,1529,0,30,3,347,1,0,2,1,0,1
